left daughter	right daughter	split var	split point	status	prediction	nodeid	treeid
34.0	35.0	famrel	0.625	1.0	NA	20	85
36.0	37.0	absences	0.05333333333333334	1.0	NA	21	85
38.0	39.0	absences	0.02	1.0	NA	22	85
40.0	41.0	reason	7.0	1.0	NA	23	85
0.0	0.0	NA	0.0	-1.0	pass	24	85
0.0	0.0	NA	0.0	-1.0	fail	25	85
42.0	43.0	G1	0.53125	1.0	NA	26	85
44.0	45.0	Medu	0.625	1.0	NA	27	85
46.0	47.0	G1	0.46875	1.0	NA	28	85
48.0	49.0	G1	0.34375	1.0	NA	29	85
50.0	51.0	Fedu	0.625	1.0	NA	30	85
0.0	0.0	NA	0.0	-1.0	fail	31	85
52.0	53.0	age	0.5714285714285714	1.0	NA	32	85
54.0	55.0	G1	0.5	1.0	NA	33	85
56.0	57.0	freetime	0.25	1.0	NA	34	85
0.0	0.0	NA	0.0	-1.0	pass	35	85
58.0	59.0	G1	0.28125	1.0	NA	36	85
0.0	0.0	NA	0.0	-1.0	pass	37	85
0.0	0.0	NA	0.0	-1.0	fail	38	85
0.0	0.0	NA	0.0	-1.0	pass	39	85
0.0	0.0	NA	0.0	-1.0	fail	40	85
60.0	61.0	Dalc	0.125	1.0	NA	41	85
62.0	63.0	address	1.0	1.0	NA	42	85
0.0	0.0	NA	0.0	-1.0	pass	43	85
64.0	65.0	goout	0.375	1.0	NA	44	85
66.0	67.0	age	0.07142857142857142	1.0	NA	45	85
68.0	69.0	age	0.07142857142857142	1.0	NA	46	85
0.0	0.0	NA	0.0	-1.0	pass	47	85
0.0	0.0	NA	0.0	-1.0	fail	48	85
0.0	0.0	NA	0.0	-1.0	pass	49	85
0.0	0.0	NA	0.0	-1.0	pass	50	85
0.0	0.0	NA	0.0	-1.0	fail	51	85
70.0	71.0	G2	0.5789473684210527	1.0	NA	52	85
0.0	0.0	NA	0.0	-1.0	pass	53	85
72.0	73.0	Mjob	4.0	1.0	NA	54	85
0.0	0.0	NA	0.0	-1.0	pass	55	85
0.0	0.0	NA	0.0	-1.0	pass	56	85
0.0	0.0	NA	0.0	-1.0	fail	57	85
0.0	0.0	NA	0.0	-1.0	fail	58	85
74.0	75.0	schoolsup	1.0	1.0	NA	59	85
0.0	0.0	NA	0.0	-1.0	pass	60	85
0.0	0.0	NA	0.0	-1.0	fail	61	85
0.0	0.0	NA	0.0	-1.0	fail	62	85
76.0	77.0	nursery	1.0	1.0	NA	63	85
78.0	79.0	Fjob	3.0	1.0	NA	64	85
80.0	81.0	absences	0.04	1.0	NA	65	85
0.0	0.0	NA	0.0	-1.0	pass	66	85
82.0	83.0	traveltime	0.16666666666666666	1.0	NA	67	85
84.0	85.0	Fjob	2.0	1.0	NA	68	85
86.0	87.0	Mjob	14.0	1.0	NA	69	85
88.0	89.0	paid	1.0	1.0	NA	70	85
0.0	0.0	NA	0.0	-1.0	pass	71	85
90.0	91.0	health	0.625	1.0	NA	72	85
0.0	0.0	NA	0.0	-1.0	fail	73	85
0.0	0.0	NA	0.0	-1.0	pass	74	85
0.0	0.0	NA	0.0	-1.0	fail	75	85
92.0	93.0	age	0.21428571428571427	1.0	NA	76	85
94.0	95.0	absences	0.013333333333333334	1.0	NA	77	85
96.0	97.0	G1	0.53125	1.0	NA	78	85
98.0	99.0	absences	0.13333333333333333	1.0	NA	79	85
0.0	0.0	NA	0.0	-1.0	pass	80	85
100.0	101.0	G2	0.42105263157894735	1.0	NA	81	85
102.0	103.0	G2	0.4473684210526315	1.0	NA	82	85
104.0	105.0	G2	0.23684210526315788	1.0	NA	83	85
0.0	0.0	NA	0.0	-1.0	fail	84	85
0.0	0.0	NA	0.0	-1.0	pass	85	85
0.0	0.0	NA	0.0	-1.0	pass	86	85
106.0	107.0	G2	0.4473684210526315	1.0	NA	87	85
108.0	109.0	traveltime	0.16666666666666666	1.0	NA	88	85
0.0	0.0	NA	0.0	-1.0	fail	89	85
0.0	0.0	NA	0.0	-1.0	fail	90	85
0.0	0.0	NA	0.0	-1.0	pass	91	85
0.0	0.0	NA	0.0	-1.0	pass	92	85
0.0	0.0	NA	0.0	-1.0	fail	93	85
110.0	111.0	Mjob	4.0	1.0	NA	94	85
0.0	0.0	NA	0.0	-1.0	pass	95	85
0.0	0.0	NA	0.0	-1.0	fail	96	85
0.0	0.0	NA	0.0	-1.0	pass	97	85
112.0	113.0	famrel	0.625	1.0	NA	98	85
0.0	0.0	NA	0.0	-1.0	fail	99	85
0.0	0.0	NA	0.0	-1.0	fail	100	85
0.0	0.0	NA	0.0	-1.0	pass	101	85
0.0	0.0	NA	0.0	-1.0	fail	102	85
114.0	115.0	famrel	0.625	1.0	NA	103	85
0.0	0.0	NA	0.0	-1.0	fail	104	85
0.0	0.0	NA	0.0	-1.0	pass	105	85
0.0	0.0	NA	0.0	-1.0	fail	106	85
0.0	0.0	NA	0.0	-1.0	pass	107	85
116.0	117.0	G2	0.47368421052631576	1.0	NA	108	85
0.0	0.0	NA	0.0	-1.0	fail	109	85
0.0	0.0	NA	0.0	-1.0	pass	110	85
118.0	119.0	Fedu	0.375	1.0	NA	111	85
120.0	121.0	G2	0.5526315789473684	1.0	NA	112	85
0.0	0.0	NA	0.0	-1.0	pass	113	85
0.0	0.0	NA	0.0	-1.0	fail	114	85
0.0	0.0	NA	0.0	-1.0	pass	115	85
0.0	0.0	NA	0.0	-1.0	fail	116	85
0.0	0.0	NA	0.0	-1.0	pass	117	85
0.0	0.0	NA	0.0	-1.0	fail	118	85
122.0	123.0	famrel	0.75	1.0	NA	119	85
0.0	0.0	NA	0.0	-1.0	fail	120	85
0.0	0.0	NA	0.0	-1.0	pass	121	85
0.0	0.0	NA	0.0	-1.0	fail	122	85
0.0	0.0	NA	0.0	-1.0	pass	123	85
2.0	3.0	age	0.3571428571428571	1.0	NA	1	86
4.0	5.0	G2	0.5	1.0	NA	2	86
6.0	7.0	Walc	0.375	1.0	NA	3	86
8.0	9.0	G2	0.39473684210526316	1.0	NA	4	86
10.0	11.0	absences	0.17333333333333334	1.0	NA	5	86
12.0	13.0	G2	0.5526315789473684	1.0	NA	6	86
14.0	15.0	G1	0.46875	1.0	NA	7	86
0.0	0.0	NA	0.0	-1.0	fail	8	86
16.0	17.0	Fjob	4.0	1.0	NA	9	86
18.0	19.0	famsize	1.0	1.0	NA	10	86
20.0	21.0	Mjob	4.0	1.0	NA	11	86
22.0	23.0	G2	0.4473684210526315	1.0	NA	12	86
0.0	0.0	NA	0.0	-1.0	pass	13	86
24.0	25.0	Dalc	0.125	1.0	NA	14	86
0.0	0.0	NA	0.0	-1.0	pass	15	86
26.0	27.0	Fedu	0.375	1.0	NA	16	86
28.0	29.0	absences	0.22000000000000003	1.0	NA	17	86
0.0	0.0	NA	0.0	-1.0	pass	18	86
30.0	31.0	G1	0.40625	1.0	NA	19	86
32.0	33.0	Dalc	0.125	1.0	NA	20	86
0.0	0.0	NA	0.0	-1.0	pass	21	86
0.0	0.0	NA	0.0	-1.0	fail	22	86
34.0	35.0	schoolsup	1.0	1.0	NA	23	86
36.0	37.0	Fedu	0.75	1.0	NA	24	86
0.0	0.0	NA	0.0	-1.0	fail	25	86
38.0	39.0	paid	1.0	1.0	NA	26	86
40.0	41.0	reason	1.0	1.0	NA	27	86
42.0	43.0	age	0.07142857142857142	1.0	NA	28	86
44.0	45.0	health	0.75	1.0	NA	29	86
46.0	47.0	Medu	0.5	1.0	NA	30	86
0.0	0.0	NA	0.0	-1.0	pass	31	86
0.0	0.0	NA	0.0	-1.0	pass	32	86
0.0	0.0	NA	0.0	-1.0	fail	33	86
48.0	49.0	reason	2.0	1.0	NA	34	86
0.0	0.0	NA	0.0	-1.0	pass	35	86
0.0	0.0	NA	0.0	-1.0	pass	36	86
0.0	0.0	NA	0.0	-1.0	fail	37	86
50.0	51.0	freetime	0.875	1.0	NA	38	86
0.0	0.0	NA	0.0	-1.0	pass	39	86
52.0	53.0	schoolsup	1.0	1.0	NA	40	86
54.0	55.0	Medu	0.5	1.0	NA	41	86
0.0	0.0	NA	0.0	-1.0	fail	42	86
56.0	57.0	Dalc	0.375	1.0	NA	43	86
0.0	0.0	NA	0.0	-1.0	pass	44	86
0.0	0.0	NA	0.0	-1.0	fail	45	86
0.0	0.0	NA	0.0	-1.0	fail	46	86
0.0	0.0	NA	0.0	-1.0	pass	47	86
0.0	0.0	NA	0.0	-1.0	fail	48	86
58.0	59.0	G1	0.4375	1.0	NA	49	86
0.0	0.0	NA	0.0	-1.0	fail	50	86
0.0	0.0	NA	0.0	-1.0	pass	51	86
60.0	61.0	absences	0.10666666666666667	1.0	NA	52	86
0.0	0.0	NA	0.0	-1.0	fail	53	86
0.0	0.0	NA	0.0	-1.0	pass	54	86
62.0	63.0	nursery	1.0	1.0	NA	55	86
0.0	0.0	NA	0.0	-1.0	fail	56	86
0.0	0.0	NA	0.0	-1.0	pass	57	86
0.0	0.0	NA	0.0	-1.0	fail	58	86
0.0	0.0	NA	0.0	-1.0	pass	59	86
0.0	0.0	NA	0.0	-1.0	pass	60	86
0.0	0.0	NA	0.0	-1.0	fail	61	86
0.0	0.0	NA	0.0	-1.0	fail	62	86
64.0	65.0	age	0.21428571428571427	1.0	NA	63	86
0.0	0.0	NA	0.0	-1.0	pass	64	86
0.0	0.0	NA	0.0	-1.0	fail	65	86
2.0	3.0	goout	0.625	1.0	NA	1	87
4.0	5.0	failures	0.5	1.0	NA	2	87
6.0	7.0	Walc	0.125	1.0	NA	3	87
8.0	9.0	freetime	0.375	1.0	NA	4	87
10.0	11.0	G2	0.39473684210526316	1.0	NA	5	87
12.0	13.0	sex	1.0	1.0	NA	6	87
14.0	15.0	failures	0.16666666666666666	1.0	NA	7	87
16.0	17.0	Pstatus	1.0	1.0	NA	8	87
18.0	19.0	Fedu	0.375	1.0	NA	9	87
0.0	0.0	NA	0.0	-1.0	fail	10	87
20.0	21.0	health	0.75	1.0	NA	11	87
22.0	23.0	G2	0.4473684210526315	1.0	NA	12	87
24.0	25.0	Mjob	12.0	1.0	NA	13	87
26.0	27.0	traveltime	0.16666666666666666	1.0	NA	14	87
28.0	29.0	higher	1.0	1.0	NA	15	87
30.0	31.0	famsize	1.0	1.0	NA	16	87
32.0	33.0	Mjob	11.0	1.0	NA	17	87
34.0	35.0	reason	3.0	1.0	NA	18	87
36.0	37.0	sex	1.0	1.0	NA	19	87
38.0	39.0	goout	0.25	1.0	NA	20	87
0.0	0.0	NA	0.0	-1.0	fail	21	87
0.0	0.0	NA	0.0	-1.0	fail	22	87
40.0	41.0	Fedu	0.625	1.0	NA	23	87
0.0	0.0	NA	0.0	-1.0	pass	24	87
0.0	0.0	NA	0.0	-1.0	fail	25	87
42.0	43.0	G1	0.46875	1.0	NA	26	87
44.0	45.0	paid	1.0	1.0	NA	27	87
0.0	0.0	NA	0.0	-1.0	fail	28	87
46.0	47.0	age	0.07142857142857142	1.0	NA	29	87
0.0	0.0	NA	0.0	-1.0	pass	30	87
0.0	0.0	NA	0.0	-1.0	fail	31	87
0.0	0.0	NA	0.0	-1.0	pass	32	87
48.0	49.0	famrel	0.375	1.0	NA	33	87
50.0	51.0	famsup	1.0	1.0	NA	34	87
52.0	53.0	failures	0.16666666666666666	1.0	NA	35	87
54.0	55.0	Mjob	2.0	1.0	NA	36	87
56.0	57.0	Mjob	15.0	1.0	NA	37	87
0.0	0.0	NA	0.0	-1.0	pass	38	87
0.0	0.0	NA	0.0	-1.0	fail	39	87
0.0	0.0	NA	0.0	-1.0	pass	40	87
0.0	0.0	NA	0.0	-1.0	fail	41	87
58.0	59.0	studytime	0.5	1.0	NA	42	87
0.0	0.0	NA	0.0	-1.0	pass	43	87
60.0	61.0	studytime	0.16666666666666666	1.0	NA	44	87
62.0	63.0	G1	0.5	1.0	NA	45	87
0.0	0.0	NA	0.0	-1.0	pass	46	87
64.0	65.0	G1	0.3125	1.0	NA	47	87
66.0	67.0	G2	0.5789473684210527	1.0	NA	48	87
68.0	69.0	nursery	1.0	1.0	NA	49	87
70.0	71.0	Fjob	4.0	1.0	NA	50	87
72.0	73.0	health	0.875	1.0	NA	51	87
0.0	0.0	NA	0.0	-1.0	pass	52	87
74.0	75.0	G2	0.47368421052631576	1.0	NA	53	87
76.0	77.0	nursery	1.0	1.0	NA	54	87
78.0	79.0	G1	0.46875	1.0	NA	55	87
80.0	81.0	G1	0.125	1.0	NA	56	87
82.0	83.0	health	0.625	1.0	NA	57	87
0.0	0.0	NA	0.0	-1.0	pass	58	87
0.0	0.0	NA	0.0	-1.0	fail	59	87
0.0	0.0	NA	0.0	-1.0	pass	60	87
84.0	85.0	freetime	0.625	1.0	NA	61	87
86.0	87.0	studytime	0.6666666666666666	1.0	NA	62	87
0.0	0.0	NA	0.0	-1.0	pass	63	87
0.0	0.0	NA	0.0	-1.0	fail	64	87
88.0	89.0	absences	0.04	1.0	NA	65	87
0.0	0.0	NA	0.0	-1.0	fail	66	87
0.0	0.0	NA	0.0	-1.0	pass	67	87
90.0	91.0	age	0.14285714285714285	1.0	NA	68	87
0.0	0.0	NA	0.0	-1.0	pass	69	87
92.0	93.0	health	0.625	1.0	NA	70	87
0.0	0.0	NA	0.0	-1.0	fail	71	87
0.0	0.0	NA	0.0	-1.0	fail	72	87
94.0	95.0	G2	0.42105263157894735	1.0	NA	73	87
0.0	0.0	NA	0.0	-1.0	fail	74	87
0.0	0.0	NA	0.0	-1.0	pass	75	87
0.0	0.0	NA	0.0	-1.0	fail	76	87
0.0	0.0	NA	0.0	-1.0	pass	77	87
96.0	97.0	Dalc	0.25	1.0	NA	78	87
98.0	99.0	Fjob	1.0	1.0	NA	79	87
0.0	0.0	NA	0.0	-1.0	fail	80	87
100.0	101.0	Fjob	1.0	1.0	NA	81	87
102.0	103.0	health	0.375	1.0	NA	82	87
104.0	105.0	studytime	0.16666666666666666	1.0	NA	83	87
0.0	0.0	NA	0.0	-1.0	fail	84	87
0.0	0.0	NA	0.0	-1.0	pass	85	87
0.0	0.0	NA	0.0	-1.0	fail	86	87
0.0	0.0	NA	0.0	-1.0	pass	87	87
106.0	107.0	Fedu	0.375	1.0	NA	88	87
0.0	0.0	NA	0.0	-1.0	pass	89	87
0.0	0.0	NA	0.0	-1.0	pass	90	87
0.0	0.0	NA	0.0	-1.0	fail	91	87
0.0	0.0	NA	0.0	-1.0	fail	92	87
0.0	0.0	NA	0.0	-1.0	pass	93	87
0.0	0.0	NA	0.0	-1.0	fail	94	87
0.0	0.0	NA	0.0	-1.0	pass	95	87
108.0	109.0	G2	0.5	1.0	NA	96	87
0.0	0.0	NA	0.0	-1.0	fail	97	87
110.0	111.0	age	0.14285714285714285	1.0	NA	98	87
0.0	0.0	NA	0.0	-1.0	pass	99	87
112.0	113.0	Medu	0.625	1.0	NA	100	87
0.0	0.0	NA	0.0	-1.0	pass	101	87
0.0	0.0	NA	0.0	-1.0	pass	102	87
114.0	115.0	age	0.07142857142857142	1.0	NA	103	87
116.0	117.0	higher	1.0	1.0	NA	104	87
0.0	0.0	NA	0.0	-1.0	pass	105	87
0.0	0.0	NA	0.0	-1.0	pass	106	87
0.0	0.0	NA	0.0	-1.0	fail	107	87
0.0	0.0	NA	0.0	-1.0	fail	108	87
118.0	119.0	activities	1.0	1.0	NA	109	87
0.0	0.0	NA	0.0	-1.0	fail	110	87
0.0	0.0	NA	0.0	-1.0	pass	111	87
0.0	0.0	NA	0.0	-1.0	fail	112	87
0.0	0.0	NA	0.0	-1.0	pass	113	87
0.0	0.0	NA	0.0	-1.0	pass	114	87
0.0	0.0	NA	0.0	-1.0	fail	115	87
0.0	0.0	NA	0.0	-1.0	fail	116	87
0.0	0.0	NA	0.0	-1.0	pass	117	87
0.0	0.0	NA	0.0	-1.0	pass	118	87
120.0	121.0	health	0.25	1.0	NA	119	87
0.0	0.0	NA	0.0	-1.0	fail	120	87
122.0	123.0	traveltime	0.16666666666666666	1.0	NA	121	87
0.0	0.0	NA	0.0	-1.0	fail	122	87
0.0	0.0	NA	0.0	-1.0	pass	123	87
2.0	3.0	Medu	0.625	1.0	NA	1	88
4.0	5.0	activities	1.0	1.0	NA	2	88
6.0	7.0	G1	0.46875	1.0	NA	3	88
8.0	9.0	goout	0.625	1.0	NA	4	88
10.0	11.0	G1	0.40625	1.0	NA	5	88
12.0	13.0	traveltime	0.16666666666666666	1.0	NA	6	88
14.0	15.0	failures	0.5	1.0	NA	7	88
16.0	17.0	G2	0.5	1.0	NA	8	88
18.0	19.0	Medu	0.375	1.0	NA	9	88
20.0	21.0	sex	1.0	1.0	NA	10	88
22.0	23.0	Fedu	0.625	1.0	NA	11	88
24.0	25.0	age	0.21428571428571427	1.0	NA	12	88
26.0	27.0	age	0.3571428571428571	1.0	NA	13	88
28.0	29.0	Fjob	1.0	1.0	NA	14	88
0.0	0.0	NA	0.0	-1.0	fail	15	88
30.0	31.0	famrel	0.75	1.0	NA	16	88
0.0	0.0	NA	0.0	-1.0	pass	17	88
32.0	33.0	goout	0.875	1.0	NA	18	88
34.0	35.0	absences	0.08	1.0	NA	19	88
36.0	37.0	famrel	0.625	1.0	NA	20	88
0.0	0.0	NA	0.0	-1.0	fail	21	88
38.0	39.0	famsize	1.0	1.0	NA	22	88
0.0	0.0	NA	0.0	-1.0	pass	23	88
40.0	41.0	Fedu	0.375	1.0	NA	24	88
42.0	43.0	famrel	0.625	1.0	NA	25	88
44.0	45.0	freetime	0.375	1.0	NA	26	88
0.0	0.0	NA	0.0	-1.0	fail	27	88
46.0	47.0	G1	0.59375	1.0	NA	28	88
0.0	0.0	NA	0.0	-1.0	pass	29	88
0.0	0.0	NA	0.0	-1.0	fail	30	88
48.0	49.0	freetime	0.625	1.0	NA	31	88
0.0	0.0	NA	0.0	-1.0	pass	32	88
0.0	0.0	NA	0.0	-1.0	fail	33	88
50.0	51.0	Pstatus	1.0	1.0	NA	34	88
0.0	0.0	NA	0.0	-1.0	pass	35	88
0.0	0.0	NA	0.0	-1.0	pass	36	88
52.0	53.0	absences	0.013333333333333334	1.0	NA	37	88
0.0	0.0	NA	0.0	-1.0	pass	38	88
54.0	55.0	G1	0.46875	1.0	NA	39	88
0.0	0.0	NA	0.0	-1.0	fail	40	88
56.0	57.0	health	0.875	1.0	NA	41	88
0.0	0.0	NA	0.0	-1.0	fail	42	88
58.0	59.0	Fedu	0.875	1.0	NA	43	88
0.0	0.0	NA	0.0	-1.0	fail	44	88
60.0	61.0	G2	0.5	1.0	NA	45	88
0.0	0.0	NA	0.0	-1.0	fail	46	88
0.0	0.0	NA	0.0	-1.0	pass	47	88
0.0	0.0	NA	0.0	-1.0	fail	48	88
0.0	0.0	NA	0.0	-1.0	pass	49	88
0.0	0.0	NA	0.0	-1.0	pass	50	88
62.0	63.0	G2	0.5526315789473684	1.0	NA	51	88
0.0	0.0	NA	0.0	-1.0	fail	52	88
64.0	65.0	health	0.125	1.0	NA	53	88
0.0	0.0	NA	0.0	-1.0	fail	54	88
0.0	0.0	NA	0.0	-1.0	pass	55	88
66.0	67.0	Mjob	12.0	1.0	NA	56	88
68.0	69.0	Mjob	12.0	1.0	NA	57	88
70.0	71.0	G2	0.4473684210526315	1.0	NA	58	88
0.0	0.0	NA	0.0	-1.0	pass	59	88
72.0	73.0	famrel	0.625	1.0	NA	60	88
0.0	0.0	NA	0.0	-1.0	pass	61	88
0.0	0.0	NA	0.0	-1.0	fail	62	88
0.0	0.0	NA	0.0	-1.0	pass	63	88
0.0	0.0	NA	0.0	-1.0	fail	64	88
74.0	75.0	G1	0.25	1.0	NA	65	88
76.0	77.0	paid	1.0	1.0	NA	66	88
78.0	79.0	G2	0.4473684210526315	1.0	NA	67	88
80.0	81.0	freetime	0.375	1.0	NA	68	88
0.0	0.0	NA	0.0	-1.0	pass	69	88
0.0	0.0	NA	0.0	-1.0	fail	70	88
82.0	83.0	studytime	0.5	1.0	NA	71	88
84.0	85.0	failures	0.3333333333333333	1.0	NA	72	88
0.0	0.0	NA	0.0	-1.0	fail	73	88
0.0	0.0	NA	0.0	-1.0	fail	74	88
0.0	0.0	NA	0.0	-1.0	pass	75	88
0.0	0.0	NA	0.0	-1.0	pass	76	88
86.0	87.0	G1	0.34375	1.0	NA	77	88
0.0	0.0	NA	0.0	-1.0	fail	78	88
88.0	89.0	goout	0.5	1.0	NA	79	88
0.0	0.0	NA	0.0	-1.0	fail	80	88
90.0	91.0	G2	0.39473684210526316	1.0	NA	81	88
0.0	0.0	NA	0.0	-1.0	pass	82	88
0.0	0.0	NA	0.0	-1.0	fail	83	88
0.0	0.0	NA	0.0	-1.0	pass	84	88
0.0	0.0	NA	0.0	-1.0	fail	85	88
0.0	0.0	NA	0.0	-1.0	fail	86	88
0.0	0.0	NA	0.0	-1.0	pass	87	88
0.0	0.0	NA	0.0	-1.0	pass	88	88
0.0	0.0	NA	0.0	-1.0	fail	89	88
0.0	0.0	NA	0.0	-1.0	fail	90	88
0.0	0.0	NA	0.0	-1.0	pass	91	88
2.0	3.0	G1	0.46875	1.0	NA	1	89
4.0	5.0	Fjob	8.0	1.0	NA	2	89
6.0	7.0	G2	0.23684210526315788	1.0	NA	3	89
8.0	9.0	G1	0.34375	1.0	NA	4	89
10.0	11.0	reason	4.0	1.0	NA	5	89
0.0	0.0	NA	0.0	-1.0	fail	6	89
0.0	0.0	NA	0.0	-1.0	pass	7	89
12.0	13.0	reason	1.0	1.0	NA	8	89
14.0	15.0	activities	1.0	1.0	NA	9	89
0.0	0.0	NA	0.0	-1.0	pass	10	89
16.0	17.0	G2	0.4473684210526315	1.0	NA	11	89
18.0	19.0	G2	0.5263157894736842	1.0	NA	12	89
0.0	0.0	NA	0.0	-1.0	fail	13	89
20.0	21.0	address	1.0	1.0	NA	14	89
22.0	23.0	G2	0.5526315789473684	1.0	NA	15	89
24.0	25.0	Mjob	1.0	1.0	NA	16	89
26.0	27.0	goout	0.625	1.0	NA	17	89
0.0	0.0	NA	0.0	-1.0	fail	18	89
0.0	0.0	NA	0.0	-1.0	pass	19	89
0.0	0.0	NA	0.0	-1.0	fail	20	89
0.0	0.0	NA	0.0	-1.0	pass	21	89
28.0	29.0	G2	0.5	1.0	NA	22	89
0.0	0.0	NA	0.0	-1.0	pass	23	89
30.0	31.0	Walc	0.875	1.0	NA	24	89
0.0	0.0	NA	0.0	-1.0	fail	25	89
32.0	33.0	activities	1.0	1.0	NA	26	89
34.0	35.0	studytime	0.5	1.0	NA	27	89
0.0	0.0	NA	0.0	-1.0	fail	28	89
36.0	37.0	Mjob	8.0	1.0	NA	29	89
0.0	0.0	NA	0.0	-1.0	fail	30	89
38.0	39.0	traveltime	0.8333333333333333	1.0	NA	31	89
0.0	0.0	NA	0.0	-1.0	pass	32	89
40.0	41.0	famsup	1.0	1.0	NA	33	89
42.0	43.0	studytime	0.16666666666666666	1.0	NA	34	89
0.0	0.0	NA	0.0	-1.0	fail	35	89
0.0	0.0	NA	0.0	-1.0	pass	36	89
0.0	0.0	NA	0.0	-1.0	fail	37	89
0.0	0.0	NA	0.0	-1.0	pass	38	89
0.0	0.0	NA	0.0	-1.0	fail	39	89
44.0	45.0	absences	0.04666666666666667	1.0	NA	40	89
0.0	0.0	NA	0.0	-1.0	pass	41	89
0.0	0.0	NA	0.0	-1.0	pass	42	89
46.0	47.0	activities	1.0	1.0	NA	43	89
0.0	0.0	NA	0.0	-1.0	pass	44	89
0.0	0.0	NA	0.0	-1.0	fail	45	89
48.0	49.0	Walc	0.625	1.0	NA	46	89
50.0	51.0	Fedu	0.625	1.0	NA	47	89
0.0	0.0	NA	0.0	-1.0	pass	48	89
52.0	53.0	freetime	0.625	1.0	NA	49	89
0.0	0.0	NA	0.0	-1.0	pass	50	89
0.0	0.0	NA	0.0	-1.0	fail	51	89
0.0	0.0	NA	0.0	-1.0	pass	52	89
0.0	0.0	NA	0.0	-1.0	fail	53	89
2.0	3.0	failures	0.5	1.0	NA	1	90
4.0	5.0	Mjob	10.0	1.0	NA	2	90
6.0	7.0	famsize	1.0	1.0	NA	3	90
8.0	9.0	reason	2.0	1.0	NA	4	90
10.0	11.0	Walc	0.875	1.0	NA	5	90
12.0	13.0	reason	2.0	1.0	NA	6	90
14.0	15.0	Fjob	4.0	1.0	NA	7	90
16.0	17.0	G1	0.3125	1.0	NA	8	90
18.0	19.0	activities	1.0	1.0	NA	9	90
20.0	21.0	address	1.0	1.0	NA	10	90
22.0	23.0	absences	0.17333333333333334	1.0	NA	11	90
24.0	25.0	freetime	0.125	1.0	NA	12	90
0.0	0.0	NA	0.0	-1.0	fail	13	90
0.0	0.0	NA	0.0	-1.0	pass	14	90
0.0	0.0	NA	0.0	-1.0	fail	15	90
0.0	0.0	NA	0.0	-1.0	fail	16	90
26.0	27.0	age	0.5	1.0	NA	17	90
28.0	29.0	freetime	0.375	1.0	NA	18	90
30.0	31.0	G2	0.5	1.0	NA	19	90
32.0	33.0	absences	0.006666666666666667	1.0	NA	20	90
34.0	35.0	age	0.21428571428571427	1.0	NA	21	90
0.0	0.0	NA	0.0	-1.0	pass	22	90
0.0	0.0	NA	0.0	-1.0	fail	23	90
0.0	0.0	NA	0.0	-1.0	pass	24	90
0.0	0.0	NA	0.0	-1.0	fail	25	90
0.0	0.0	NA	0.0	-1.0	pass	26	90
36.0	37.0	internet	1.0	1.0	NA	27	90
38.0	39.0	higher	1.0	1.0	NA	28	90
0.0	0.0	NA	0.0	-1.0	pass	29	90
40.0	41.0	romantic	1.0	1.0	NA	30	90
0.0	0.0	NA	0.0	-1.0	pass	31	90
42.0	43.0	G2	0.5526315789473684	1.0	NA	32	90
44.0	45.0	G1	0.53125	1.0	NA	33	90
46.0	47.0	G1	0.46875	1.0	NA	34	90
48.0	49.0	G1	0.46875	1.0	NA	35	90
50.0	51.0	famsize	1.0	1.0	NA	36	90
0.0	0.0	NA	0.0	-1.0	pass	37	90
0.0	0.0	NA	0.0	-1.0	fail	38	90
52.0	53.0	age	0.07142857142857142	1.0	NA	39	90
54.0	55.0	studytime	0.16666666666666666	1.0	NA	40	90
56.0	57.0	reason	1.0	1.0	NA	41	90
0.0	0.0	NA	0.0	-1.0	fail	42	90
0.0	0.0	NA	0.0	-1.0	pass	43	90
58.0	59.0	health	0.375	1.0	NA	44	90
0.0	0.0	NA	0.0	-1.0	pass	45	90
60.0	61.0	G2	0.4473684210526315	1.0	NA	46	90
0.0	0.0	NA	0.0	-1.0	pass	47	90
62.0	63.0	guardian	2.0	1.0	NA	48	90
0.0	0.0	NA	0.0	-1.0	pass	49	90
0.0	0.0	NA	0.0	-1.0	pass	50	90
0.0	0.0	NA	0.0	-1.0	fail	51	90
64.0	65.0	famrel	0.5	1.0	NA	52	90
0.0	0.0	NA	0.0	-1.0	pass	53	90
66.0	67.0	G1	0.28125	1.0	NA	54	90
0.0	0.0	NA	0.0	-1.0	fail	55	90
68.0	69.0	goout	0.75	1.0	NA	56	90
70.0	71.0	famrel	0.625	1.0	NA	57	90
72.0	73.0	goout	0.625	1.0	NA	58	90
0.0	0.0	NA	0.0	-1.0	fail	59	90
0.0	0.0	NA	0.0	-1.0	fail	60	90
74.0	75.0	activities	1.0	1.0	NA	61	90
76.0	77.0	Dalc	0.5	1.0	NA	62	90
78.0	79.0	higher	1.0	1.0	NA	63	90
0.0	0.0	NA	0.0	-1.0	pass	64	90
0.0	0.0	NA	0.0	-1.0	fail	65	90
0.0	0.0	NA	0.0	-1.0	fail	66	90
0.0	0.0	NA	0.0	-1.0	pass	67	90
0.0	0.0	NA	0.0	-1.0	fail	68	90
0.0	0.0	NA	0.0	-1.0	pass	69	90
0.0	0.0	NA	0.0	-1.0	fail	70	90
0.0	0.0	NA	0.0	-1.0	pass	71	90
0.0	0.0	NA	0.0	-1.0	pass	72	90
0.0	0.0	NA	0.0	-1.0	fail	73	90
